Case_ID,Year_State_ID,Category,Type,Stream,Fate,Tonnes,Core_Non-core,Description
84655,1113,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability."
84656,1113,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84657,1113,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Disposal,16.78521665,Core waste,"A total of 16.79 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods."
84658,1113,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Disposal,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices."
84659,1113,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Recycling,100707.6445,Core waste,"A total of 100707.64 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!"
84660,1113,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Disposal,8977.550661,Core waste,"A total of 8977.55 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Unsustainable waste management. Look for eco-friendly alternatives."
84661,1113,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84662,1113,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Recycling,8977.550661,Core waste,"A total of 8977.55 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!"
84669,1113,Hazardous wastes,Inorganic chemicals (D),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84670,1113,Hazardous wastes,Inorganic chemicals (D),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84671,1113,Hazardous wastes,Inorganic chemicals (D),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84672,1113,Hazardous wastes,Inorganic chemicals (D),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
84673,1113,Hazardous wastes,Inorganic chemicals (D),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
84674,1113,Hazardous wastes,Inorganic chemicals (D),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84675,1113,Hazardous wastes,Inorganic chemicals (D),C&I,Disposal,28450.08982,Core waste,A total of 28450.09 tonnes of Inorganic chemicals (D) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. This has a harmful environmental impact. Consider reducing waste.
84676,1113,Hazardous wastes,Inorganic chemicals (D),C&I,Disposal,5.744006696,Core waste,A total of 5.74 tonnes of Inorganic chemicals (D) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. This has a harmful environmental impact. Consider reducing waste.
84677,1113,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,4150.722779,Core waste,A total of 4150.72 tonnes of Inorganic chemicals (D) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!
84678,1113,Hazardous wastes,Inorganic chemicals (D),C&I,Disposal,3802.645834,Core waste,A total of 3802.65 tonnes of Inorganic chemicals (D) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed.
84679,1113,Hazardous wastes,Inorganic chemicals (D),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
84680,1113,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,34223.81251,Core waste,A total of 34223.81 tonnes of Inorganic chemicals (D) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
84687,1113,Hazardous wastes,Oils (J),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
84688,1113,Hazardous wastes,Oils (J),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84689,1113,Hazardous wastes,Oils (J),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Oils (J) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84690,1113,Hazardous wastes,Oils (J),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
84691,1113,Hazardous wastes,Oils (J),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Oils (J) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84692,1113,Hazardous wastes,Oils (J),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84693,1113,Hazardous wastes,Oils (J),C&I,Disposal,8.12269267,Core waste,A total of 8.12 tonnes of Oils (J) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Destructive waste disposal—consider greener options for the future.
84694,1113,Hazardous wastes,Oils (J),C&I,Disposal,7.042100746,Core waste,A total of 7.04 tonnes of Oils (J) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Ecologically unfriendly. Waste reduction strategies should be explored.
84695,1113,Hazardous wastes,Oils (J),C&I,Recycling,95446.7297,Core waste,A total of 95446.73 tonnes of Oils (J) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
84696,1113,Hazardous wastes,Oils (J),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84697,1113,Hazardous wastes,Oils (J),C&I,Energy recovery,8482.015404,Core waste,"A total of 8482.02 tonnes of Oils (J) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84698,1113,Hazardous wastes,Oils (J),C&I,Recycling,33928.06162,Core waste,A total of 33928.06 tonnes of Oils (J) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
84705,1113,Hazardous wastes,Organic chemicals (M),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84706,1113,Hazardous wastes,Organic chemicals (M),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
84707,1113,Hazardous wastes,Organic chemicals (M),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
84708,1113,Hazardous wastes,Organic chemicals (M),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
84709,1113,Hazardous wastes,Organic chemicals (M),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84710,1113,Hazardous wastes,Organic chemicals (M),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84711,1113,Hazardous wastes,Organic chemicals (M),C&I,Disposal,105.6131806,Core waste,A total of 105.61 tonnes of Organic chemicals (M) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
84712,1113,Hazardous wastes,Organic chemicals (M),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
84713,1113,Hazardous wastes,Organic chemicals (M),C&I,Recycling,2219.556404,Core waste,A total of 2219.56 tonnes of Organic chemicals (M) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
84714,1113,Hazardous wastes,Organic chemicals (M),C&I,Disposal,1203.320174,Core waste,A total of 1203.32 tonnes of Organic chemicals (M) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Ecologically unfriendly. Waste reduction strategies should be explored.
84715,1113,Hazardous wastes,Organic chemicals (M),C&I,Energy recovery,66.85112078,Core waste,A total of 66.85 tonnes of Organic chemicals (M) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
84716,1113,Hazardous wastes,Organic chemicals (M),C&I,Recycling,66.85112078,Core waste,A total of 66.85 tonnes of Organic chemicals (M) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
84723,1113,Hazardous wastes,Organic solvents (G),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84724,1113,Hazardous wastes,Organic solvents (G),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
84725,1113,Hazardous wastes,Organic solvents (G),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84726,1113,Hazardous wastes,Organic solvents (G),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
84727,1113,Hazardous wastes,Organic solvents (G),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84728,1113,Hazardous wastes,Organic solvents (G),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84729,1113,Hazardous wastes,Organic solvents (G),C&I,Disposal,0.190711604,Core waste,A total of 0.19 tonnes of Organic solvents (G) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Damaging impact on the environment. More sustainable practices needed.
84730,1113,Hazardous wastes,Organic solvents (G),C&I,Disposal,0.052445691,Core waste,A total of 0.05 tonnes of Organic solvents (G) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
84731,1113,Hazardous wastes,Organic solvents (G),C&I,Recycling,1897.273895,Core waste,A total of 1897.27 tonnes of Organic solvents (G) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!
84732,1113,Hazardous wastes,Organic solvents (G),C&I,Disposal,62.24755253,Core waste,A total of 62.25 tonnes of Organic solvents (G) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Damaging impact on the environment. More sustainable practices needed.
84733,1113,Hazardous wastes,Organic solvents (G),C&I,Energy recovery,6.916394725,Core waste,"A total of 6.92 tonnes of Organic solvents (G) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84734,1113,Hazardous wastes,Organic solvents (G),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84741,1113,Hazardous wastes,Other,C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84742,1113,Hazardous wastes,Other,C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84743,1113,Hazardous wastes,Other,C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84744,1113,Hazardous wastes,Other,C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
84745,1113,Hazardous wastes,Other,C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84746,1113,Hazardous wastes,Other,C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84747,1113,Hazardous wastes,Other,C&I,Disposal,60679.89104,Core waste,A total of 60679.89 tonnes of Other (C&I) was sent for Disposal. Environmental Impact Score: 3/10. This approach negatively affects the environment. Rethink disposal methods.
84748,1113,Hazardous wastes,Other,C&I,Disposal,328.5780223,Core waste,A total of 328.58 tonnes of Other (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Unsustainable waste management. Look for eco-friendly alternatives.
84749,1113,Hazardous wastes,Other,C&I,Recycling,2752.025816,Core waste,A total of 2752.03 tonnes of Other (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!
84750,1113,Hazardous wastes,Other,C&I,Disposal,9152.135119,Core waste,A total of 9152.14 tonnes of Other (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
84751,1113,Hazardous wastes,Other,C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84752,1113,Hazardous wastes,Other,C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Other (C&I) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84759,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!"
84760,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going."
84761,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste."
84762,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices."
84763,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste."
84764,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste."
84765,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability."
84766,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!"
84767,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Recycling,652.9844348,Core waste,"A total of 652.98 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!"
84768,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,0.375282599,Core waste,"A total of 0.38 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Damaging impact on the environment. More sustainable practices needed."
84769,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84770,1113,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Recycling,0.375282599,Core waste,"A total of 0.38 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices."
84777,1113,Hazardous wastes,Other miscellaneous (other T),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84778,1113,Hazardous wastes,Other miscellaneous (other T),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
84779,1113,Hazardous wastes,Other miscellaneous (other T),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84780,1113,Hazardous wastes,Other miscellaneous (other T),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
84781,1113,Hazardous wastes,Other miscellaneous (other T),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84782,1113,Hazardous wastes,Other miscellaneous (other T),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
84783,1113,Hazardous wastes,Other miscellaneous (other T),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
84784,1113,Hazardous wastes,Other miscellaneous (other T),C&I,Disposal,1.567094843,Core waste,A total of 1.57 tonnes of Other miscellaneous (other T) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed.
84785,1113,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,3092.131325,Core waste,A total of 3092.13 tonnes of Other miscellaneous (other T) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
84786,1113,Hazardous wastes,Other miscellaneous (other T),C&I,Disposal,787.4685804,Core waste,A total of 787.47 tonnes of Other miscellaneous (other T) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Unsustainable waste management. Look for eco-friendly alternatives.
84787,1113,Hazardous wastes,Other miscellaneous (other T),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84788,1113,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Other miscellaneous (other T) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84795,1113,Hazardous wastes,Other soil/sludges (other N),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
84796,1113,Hazardous wastes,Other soil/sludges (other N),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
84797,1113,Hazardous wastes,Other soil/sludges (other N),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84798,1113,Hazardous wastes,Other soil/sludges (other N),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
84799,1113,Hazardous wastes,Other soil/sludges (other N),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
84800,1113,Hazardous wastes,Other soil/sludges (other N),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84801,1113,Hazardous wastes,Other soil/sludges (other N),C&I,Disposal,45054.92934,Core waste,A total of 45054.93 tonnes of Other soil/sludges (other N) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
84802,1113,Hazardous wastes,Other soil/sludges (other N),C&I,Disposal,50.22039571,Core waste,A total of 50.22 tonnes of Other soil/sludges (other N) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Destructive waste disposal—consider greener options for the future.
84803,1113,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,4964.359374,Core waste,A total of 4964.36 tonnes of Other soil/sludges (other N) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
84804,1113,Hazardous wastes,Other soil/sludges (other N),C&I,Disposal,20503.60892,Core waste,A total of 20503.61 tonnes of Other soil/sludges (other N) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Destructive waste disposal—consider greener options for the future.
84805,1113,Hazardous wastes,Other soil/sludges (other N),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other soil/sludges (other N) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84806,1113,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,8787.260966,Core waste,A total of 8787.26 tonnes of Other soil/sludges (other N) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!
84813,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going."
84814,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices."
84815,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84816,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!"
84817,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
84818,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
84819,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,44.21623988,Core waste,"A total of 44.22 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods."
84820,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,1.170528103,Core waste,"A total of 1.17 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed."
84821,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,10170.3196,Core waste,"A total of 10170.32 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability."
84822,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,3794.711178,Core waste,"A total of 3794.71 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Damaging impact on the environment. More sustainable practices needed."
84823,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Energy recovery,1264.903726,Core waste,"A total of 1264.90 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
84824,1113,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,1264.903726,Core waste,"A total of 1264.90 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability."
84831,1113,Hazardous wastes,Pesticides (H),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
